instance,status,solver_time,lb_time,lb,ub
./sparse_corr/test_500_2000_r0.01-9.dat,feasible,30.0249,20.4122,221,3385
./sparse_corr/test_1000_1000_r0.01-7.dat,feasible,30.0375,9.35328,197,2341
./sparse_corr/test_1000_1000_r0.01-2.dat,feasible,30.0301,9.26888,202,2285
./sparse_corr/test_500_2000_r0.01-1.dat,feasible,30.0255,10.812,241,3326
./sparse_corr/test_1000_2000_r0.01-4.dat,feasible,30.0375,10.4092,193,3949
./sparse_corr/test_1000_1000_r0.01-8.dat,feasible,30.0354,25.3549,196,2382
./sparse_corr/test_500_1000_r0.01-3.dat,feasible,30.0259,16.0363,189,1916
./sparse_corr/test_1000_1000_r0.01-5.dat,feasible,30.0277,14.3086,168,2498
./sparse_corr/test_500_1000_r0.01-9.dat,feasible,30.0262,20.6978,207,1993
./sparse_corr/test_500_2000_r0.01-4.dat,feasible,30.0274,7.70216,220,3303
./sparse_corr/test_500_2000_r0.01-7.dat,feasible,30.0234,22.5855,203,3472
./sparse_corr/test_500_2000_r0.01-2.dat,feasible,30.0283,13.7406,195,3400
./sparse_corr/test_1000_2000_r0.01-7.dat,feasible,30.0297,26.9844,195,4010
./sparse_corr/test_500_1000_r0.01-0.dat,feasible,30.0236,23.0693,206,1942
./sparse_corr/test_1000_2000_r0.01-5.dat,feasible,30.0326,8.788,195,3972
./sparse_corr/test_500_2000_r0.01-0.dat,feasible,30.0297,18.9474,212,3312
./sparse_corr/test_500_1000_r0.01-2.dat,feasible,30.0257,22.2019,212,2024
./sparse_corr/test_500_1000_r0.01-8.dat,feasible,30.0283,8.39805,215,1994
./sparse_corr/test_1000_2000_r0.01-9.dat,feasible,30.0255,6.35258,173,3930
./sparse_corr/test_500_1000_r0.01-1.dat,feasible,30.0222,24.2958,219,1881
./sparse_corr/test_1000_1000_r0.01-4.dat,feasible,30.0209,7.01312,184,2331
./sparse_corr/test_500_1000_r0.01-4.dat,feasible,30.023,21.3756,243,1896
