instance,status,solver_time,lb_time,lb,ub
./KPCG_instances/R1/BPPC_4_0_10.txt_0.1,optimal,0.0645353,0.000496642,669,669
./KPCG_instances/R1/BPPC_6_0_10.txt_0.1,optimal,0.0147293,0.00671655,317,317
./KPCG_instances/R1/BPPC_1_0_1.txt_0.1,optimal,0.000132285,3.5985e-05,402,402
./KPCG_instances/R1/BPPC_5_0_10.txt_0.1,optimal,0.000975444,0.000133072,293,293
./sparse_rand/test_1000_1000_r0.01-6.dat,feasible,30.0239,11.8594,7669,8361
./sparse_rand/test_1000_2000_r0.01-0.dat,feasible,30.0289,16.2419,9385,10966
./sparse_rand/test_500_2000_r0.01-3.dat,feasible,30.0566,0.147286,6846,7676
./sparse_rand/test_1000_1000_r0.01-0.dat,feasible,30.0235,0.000479163,6975,7772
./sparse_rand/test_1000_2000_r0.01-6.dat,feasible,30.0249,16.9886,9787,12453
./sparse_rand/test_500_2000_r0.01-6.dat,feasible,30.0552,17.8542,6578,7393
./sparse_rand/test_500_2000_r0.01-8.dat,feasible,30.0571,20.8695,7699,8984
./sparse_rand/test_1000_1000_r0.01-1.dat,feasible,30.0229,9.83508,6870,7820
./sparse_rand/test_1000_2000_r0.01-1.dat,feasible,30.025,23.255,9383,11413
./sparse_rand/test_1000_2000_r0.01-3.dat,feasible,30.0232,5.12498,9214,10876
./sparse_rand/test_500_1000_r0.01-5.dat,feasible,30.0574,0.0825617,5230,5437
./sparse_rand/test_1000_2000_r0.01-2.dat,feasible,30.02,13.5531,9296,11132
./sparse_rand/test_500_2000_r0.01-5.dat,feasible,30.0547,17.2549,6748,7316
./sparse_rand/test_500_1000_r0.01-7.dat,feasible,30.0531,0.935391,5400,5782
./sparse_rand/test_1000_1000_r0.01-3.dat,feasible,30.0205,10.2876,7441,8101
./sparse_rand/test_1000_2000_r0.01-8.dat,feasible,30.0231,15.1012,9443,11252
./sparse_rand/test_500_1000_r0.01-6.dat,feasible,30.0572,0.00449947,5122,5283
./sparse_rand/test_1000_1000_r0.01-9.dat,feasible,30.0234,8.09434,7278,7976
./sparse_rand/test_500_2000_r0.01-9.dat,feasible,30.0625,18.0345,7112,7814
./sparse_rand/test_1000_1000_r0.01-7.dat,feasible,30.0213,0.0264713,7251,8175
./sparse_rand/test_1000_1000_r0.01-2.dat,feasible,30.0234,0.00208836,6888,7435
./sparse_rand/test_500_2000_r0.01-1.dat,feasible,30.0547,1.68237,7248,8000
./sparse_rand/test_1000_2000_r0.01-4.dat,feasible,30.0221,25.212,8991,10497
./sparse_rand/test_1000_1000_r0.01-8.dat,feasible,30.0269,0.647836,7222,7756
./sparse_rand/test_500_1000_r0.01-3.dat,feasible,30.0584,2.2098e-05,5158,5408
./sparse_rand/test_1000_1000_r0.01-5.dat,feasible,30.0222,4.37974,7010,7446
./sparse_rand/test_500_1000_r0.01-9.dat,feasible,30.0525,29.244,5038,5152
./sparse_rand/test_500_2000_r0.01-4.dat,feasible,30.0518,14.4438,6602,7357
./sparse_rand/test_500_2000_r0.01-7.dat,feasible,30.0562,4.9917,6787,7280
./sparse_rand/test_500_2000_r0.01-2.dat,feasible,30.0524,0.0999025,7414,8048
